Date,MeanTemp,GHG emmisions
06/08/1976,-0.0894,815966802
06/09/1976,-0.09,702803303.4
06/09/1976,-0.0426,804743514.4
06/10/1976,-0.26,757195173.1
06/10/1976,-0.1821,751512767.1
06/11/1976,-0.06,780379678.1
06/11/1976,-0.0432,788707968.8
06/12/1976,0.09,704708236.7
06/12/1976,0.0906,737139479.6
06/01/1977,0.18,830235498.7
06/01/1977,0.0639,766088235.4
06/02/1977,0.2,761369814.6
06/02/1977,0.2384,788275694.6
06/03/1977,0.25,774805514.5
06/03/1977,0.3109,782927510.7
06/04/1977,0.27,791577786
06/04/1977,0.282,802780184.4
06/05/1977,0.3,780560301.9
06/05/1977,0.2368,747505425.5
06/06/1977,0.25,808916134.6
06/06/1977,0.2474,810490664.3
06/07/1977,0.23,800045893.8
06/07/1977,0.1737,815144423.2
06/08/1977,0.19,813379708.9
06/08/1977,0.1418,819770785.6
06/09/1977,0.02,845471217.3
06/09/1977,0.1867,780681036.3
06/10/1977,0.04,741283771.1
06/10/1977,0.1189,831745574
06/11/1977,0.2,756541801
06/11/1977,0.2603,735108644.3
06/12/1977,0.05,786976709.3
06/12/1977,0.1124,787149610
06/01/1978,0.08,821998809.7
06/01/1978,0.1606,813660001.8
06/02/1978,0.14,789813349.4
06/02/1978,0.1306,819424406.3
06/03/1978,0.21,827552686.4
06/03/1978,0.2228,851411778.5
06/04/1978,0.15,866944472.4
06/04/1978,0.1324,745796366.9
06/05/1978,0.07,810411329.8
06/05/1978,0.0596,794706102.8
06/06/1978,-0.03,749058103.7
06/06/1978,0.0532,763334494.1
06/07/1978,0.07,811655236.6
06/07/1978,0.0699,825944732.2
06/08/1978,-0.18,849241754.5
06/08/1978,0.0033,852198567.1
06/09/1978,0.05,769175739.7
06/09/1978,0.0748,824313681.3
06/10/1978,0,825424363.5
06/10/1978,0.0646,768255043.3
06/11/1978,0.16,840089499.9
06/11/1978,0.2245,843782726.9
06/12/1978,0.11,845365527.4
06/12/1978,0.1512,754679365.8
06/01/1979,0.14,836399377.9
06/01/1979,0.1602,811993210.7
06/02/1979,-0.09,845779155
06/02/1979,0.0922,773866186.3
06/03/1979,0.19,835688042.2
06/03/1979,0.243,878237772.7
06/04/1979,0.13,821287590.8
06/04/1979,0.1112,779555470.2
06/05/1979,0.06,767753728.6
06/05/1979,0.1569,792015302.3
06/06/1979,0.14,822638877.5
06/06/1979,0.2183,792036284.9
06/07/1979,0.03,835241107.4
06/07/1979,0.1746,815925343
06/08/1979,0.14,826364260.2
06/08/1979,0.2263,807498805.9
06/09/1979,0.27,815846874.9
06/09/1979,0.2519,839796294.3
06/10/1979,0.26,763391788.3
06/10/1979,0.2945,772130338.4
06/11/1979,0.29,760470307.1
06/11/1979,0.2953,814814574.7
06/12/1979,0.47,798171996.3
06/12/1979,0.5032,762549100.5
06/01/1980,0.3,746638757.7
06/01/1980,0.308,723003321.1
06/02/1980,0.42,789854478
06/02/1980,0.3506,749464671.8
06/03/1980,0.29,803047143.3
06/03/1980,0.2389,740865782.1
06/04/1980,0.32,723141792.5
06/04/1980,0.3082,809028077.6
06/05/1980,0.34,832610784.1
06/05/1980,0.316,825560623.2
06/06/1980,0.16,735553984
06/06/1980,0.2474,770625349.7
06/07/1980,0.28,761020020.5
06/07/1980,0.2172,798467581.1
06/08/1980,0.24,831403509
06/08/1980,0.1957,830841674.1
06/09/1980,0.21,803830379.5
06/09/1980,0.2008,837247565.1
06/10/1980,0.2,771207024.6
06/10/1980,0.1821,820365466.5
06/11/1980,0.3,809096429.7
06/11/1980,0.3319,752459888.9
06/12/1980,0.21,803511342.9
06/12/1980,0.2674,772520933.1
06/01/1981,0.56,788568920.7
06/01/1981,0.4656,788399395.3
06/02/1981,0.41,826317458.9
06/02/1981,0.3629,812216422
06/03/1981,0.48,756182709.6
06/03/1981,0.4083,716682421.6
06/04/1981,0.32,753870482
06/04/1981,0.3579,763308395.8
06/05/1981,0.25,785069035.4
06/05/1981,0.262,778696573.8
06/06/1981,0.31,758792897.1
06/06/1981,0.2853,755662775.6
06/07/1981,0.35,782253101.2
06/07/1981,0.2268,712409561.2
06/08/1981,0.35,833773489.5
06/08/1981,0.2428,716251693.7
06/09/1981,0.17,806203396.6
06/09/1981,0.186,783884441.7
06/10/1981,0.13,754471157.2
06/10/1981,0.1687,797128317.9
06/11/1981,0.21,764881009.1
06/11/1981,0.2119,795829016.8
06/12/1981,0.4,838479857
06/12/1981,0.42,831632440.6
06/01/1982,0.09,735007717.2
06/01/1982,0.1342,742198079.8
06/02/1982,0.14,748927866.8
06/02/1982,0.1593,810782990.7
06/03/1982,-0.01,838780753.8
06/03/1982,0.0833,728105552.6
06/04/1982,0.1,784248429.7
06/04/1982,0.2054,837906544.1
06/05/1982,0.16,782822076.6
06/05/1982,0.1923,843913111.4
06/06/1982,0.05,850006593.2
06/06/1982,0.1231,776562145.5
06/07/1982,0.13,768335458.8
06/07/1982,0.1436,843166702.9
06/08/1982,0.08,748641377.8
06/08/1982,0.1406,829437232.3
06/09/1982,0.15,733087949.6
06/09/1982,0.233,765229762.7
06/10/1982,0.13,824013668.7
06/10/1982,0.1771,738902967.1
06/11/1982,0.14,820853654.4
06/11/1982,0.151,761911251.7
06/12/1982,0.43,770319177.3
06/12/1982,0.4355,793113495.4
06/01/1983,0.52,777543477.6
06/01/1983,0.5169,816469457.8
06/02/1983,0.4,854279869.8
06/02/1983,0.4834,839800321.3
06/03/1983,0.42,739562992.1
06/03/1983,0.4256,864328984.3
06/04/1983,0.3,810866567.2
06/04/1983,0.2918,760687198
06/05/1983,0.35,862162082.6
06/05/1983,0.2881,849259867.4
06/06/1983,0.18,776546898.8
06/06/1983,0.2629,756254770.5
06/07/1983,0.15,813483014.5
06/07/1983,0.2663,827640528.5
06/08/1983,0.3,847562126.2
06/08/1983,0.3228,835150290.7
06/09/1983,0.38,780985154
06/09/1983,0.3175,824217494.9
06/10/1983,0.15,802934516.2
06/10/1983,0.2113,824430514.6
06/11/1983,0.3,788781152.8
06/11/1983,0.4313,790805925.8
06/12/1983,0.17,824699706.2
06/12/1983,0.2748,757781138.3
06/01/1984,0.3,814212072.4
06/01/1984,0.2831,826494188.9
06/02/1984,0.17,809699673.3
06/02/1984,0.1753,817268645.2
06/03/1984,0.29,896560989.3
06/03/1984,0.272,905738288.5
06/04/1984,0.08,782224678
06/04/1984,0.1503,884535761
06/05/1984,0.33,904457284.4
06/05/1984,0.2834,791709567.2
06/06/1984,0.04,786368792.1
06/06/1984,0.1306,900387959.7
06/07/1984,0.16,840437752.3
06/07/1984,0.1193,880395603.5
06/08/1984,0.15,840749759.4
06/08/1984,0.1687,853440054.5
06/09/1984,0.2,804169490
06/09/1984,0.1431,794038426.7
06/10/1984,0.15,775053907.9
06/10/1984,0.1187,830698622.5
06/11/1984,0.04,846882407.3
06/11/1984,0.0365,877693614.4
06/12/1984,-0.06,878110245.1
06/12/1984,-0.0926,775496436.2
06/01/1985,0.21,805857556.3
06/01/1985,0.1783,913270271.6
06/02/1985,-0.06,838563239
06/02/1985,0.0176,788361821.1
06/03/1985,0.17,792767817.1
06/03/1985,0.1875,812472442.3
06/04/1985,0.11,917009307.7
06/04/1985,0.1488,850078063.1
06/05/1985,0.17,912644462.6
06/05/1985,0.1959,872476175.2
06/06/1985,0.17,908135086.9
06/06/1985,0.129,907808280
06/07/1985,0,857782738.3
06/07/1985,0.0779,898433170.7
06/08/1985,0.15,872541862.5
06/08/1985,0.1287,788453423.7
06/09/1985,0.14,836556353.6
06/09/1985,0.101,843254959
06/10/1985,0.11,800984726.2
06/10/1985,0.1303,795275078.8
06/11/1985,0.09,815353139.6
06/11/1985,0.1181,898934705.3
06/12/1985,0.15,814359285.9
06/12/1985,0.1978,860320733.7
06/01/1986,0.3,871030401.9
06/01/1986,0.3249,861824345.4
06/02/1986,0.39,854037239
06/02/1986,0.2788,904129793.1
06/03/1986,0.29,841978526.4
06/03/1986,0.2966,915998685.6
06/04/1986,0.26,912517731.3
06/04/1986,0.2613,822354769.8
06/05/1986,0.26,949875046.1
06/05/1986,0.2507,829822252.2
06/06/1986,0.12,948173250.7
06/06/1986,0.2534,909493744.3
06/07/1986,0.13,833204533.1
06/07/1986,0.1686,883708513.2
06/08/1986,0.12,840259882.6
06/08/1986,0.1698,916489314
06/09/1986,0.02,814242691.2
06/09/1986,0.1716,897778333.7
06/10/1986,0.14,900667836.1
06/10/1986,0.2066,915968799.9
06/11/1986,0.11,868376230.3
06/11/1986,0.1548,843399036.5
06/12/1986,0.16,914929675.6
06/12/1986,0.2179,812443327.9
06/01/1987,0.36,917730705.9
06/01/1987,0.3115,955626273.8
06/02/1987,0.46,895626050.6
06/02/1987,0.5028,857253635.5
06/03/1987,0.17,879089319.2
06/03/1987,0.2541,916979821.9
06/04/1987,0.24,906747363.4
06/04/1987,0.3009,928633839.2
06/05/1987,0.26,964498908.1
06/05/1987,0.3339,898264396.2
06/06/1987,0.36,934893340.9
06/06/1987,0.3013,954140429.3
06/07/1987,0.46,847410821.2
06/07/1987,0.4182,876492023.9
06/08/1987,0.28,932624842.2
06/08/1987,0.3832,922064637.6
06/09/1987,0.39,871509003.3
06/09/1987,0.4321,888971912.9
06/10/1987,0.32,919056575.5
06/10/1987,0.3347,917541460.2
06/11/1987,0.25,904412862.7
06/11/1987,0.3306,857159427.6
06/12/1987,0.47,939740295.9
06/12/1987,0.5316,979502802.9
06/01/1988,0.57,984551080.4
06/01/1988,0.5487,891472077.2
06/02/1988,0.42,888570361.5
06/02/1988,0.3901,861925695.2
06/03/1988,0.49,904097635.6
06/03/1988,0.4828,947202711.1
06/04/1988,0.45,889679848.1
06/04/1988,0.4426,923652542.7
06/05/1988,0.44,976959352
06/05/1988,0.3811,948308278.1
06/06/1988,0.42,931601348.4
06/06/1988,0.3865,929447622.6
06/07/1988,0.35,925986464.1
06/07/1988,0.3431,871127463.4
06/08/1988,0.46,951386054.8
06/08/1988,0.3199,917083524.8
06/09/1988,0.42,927263246.5
06/09/1988,0.3211,986683647.4
06/10/1988,0.4,916401144
06/10/1988,0.3009,928090230.8
06/11/1988,0.13,848407795.7
06/11/1988,0.2291,992320948.5
06/12/1988,0.34,955529709.9
06/12/1988,0.3626,895612997.1
06/01/1989,0.16,944635114.1
06/01/1989,0.2157,959659927.3
06/02/1989,0.35,895117676.4
06/02/1989,0.3072,954879720.6
06/03/1989,0.36,879448945.4
06/03/1989,0.336,970488902.5
06/04/1989,0.33,957531156.3
06/04/1989,0.2891,965554413.3
06/05/1989,0.17,950865463.7
06/05/1989,0.2779,902250938.1
06/06/1989,0.15,1013943786
06/06/1989,0.2727,987500767.9
06/07/1989,0.34,968336990.6
06/07/1989,0.3016,931482113
06/08/1989,0.36,960820382.2
06/08/1989,0.3021,930048567.1
06/09/1989,0.37,910932337.3
06/09/1989,0.3019,982018396.6
06/10/1989,0.32,877987454.4
06/10/1989,0.3044,999063819.9
06/11/1989,0.21,880254782.5
06/11/1989,0.2541,989772321.7
06/12/1989,0.37,873902939
06/12/1989,0.4013,1011115004
06/01/1990,0.41,949966294.4
06/01/1990,0.3613,1041740479
06/02/1990,0.41,984638814.9
06/02/1990,0.4072,964906272.6
06/03/1990,0.76,903690361.8
06/03/1990,0.7328,1020326618
06/04/1990,0.55,1007968926
06/04/1990,0.4907,951652781.6
06/05/1990,0.46,1047456811
06/05/1990,0.4274,988611747
06/06/1990,0.38,958887442.4
06/06/1990,0.4114,961639585.3
06/07/1990,0.44,924279506.8
06/07/1990,0.3453,928765920.8
06/08/1990,0.3,989795270.9
06/08/1990,0.3479,904805236.6
06/09/1990,0.3,919616343.5
06/09/1990,0.3144,914816386.3
06/10/1990,0.43,929120641.3
06/10/1990,0.4277,1052245015
06/11/1990,0.46,991020386.3
06/11/1990,0.4797,923720407.5
06/12/1990,0.42,911792964
06/12/1990,0.4481,998065116.8
06/01/1991,0.42,945711459.5
06/01/1991,0.4512,919258141
06/02/1991,0.51,918775250.2
06/02/1991,0.4661,974743999.2
06/03/1991,0.36,885228515.8
06/03/1991,0.3658,890020727.6
06/04/1991,0.53,996482636.9
06/04/1991,0.5168,947816802
06/05/1991,0.39,998443607.7
06/05/1991,0.4107,934878129.4
06/06/1991,0.54,874641555.9
06/06/1991,0.4813,926276559.2
06/07/1991,0.51,863528033.9
06/07/1991,0.4462,955344048.8
06/08/1991,0.42,895112588.7
06/08/1991,0.388,955547648.9
06/09/1991,0.5,985944593.1
06/09/1991,0.3863,938644581.5
06/10/1991,0.32,968616346.2
06/10/1991,0.3292,970726958.9
06/11/1991,0.31,903698042.1
06/11/1991,0.3175,969485011
06/12/1991,0.33,877156911.5
06/12/1991,0.3064,948869180.8
06/01/1992,0.45,1001486765
06/01/1992,0.4721,924297606.3
06/02/1992,0.42,949971185.7
06/02/1992,0.4485,1013675246
06/03/1992,0.47,962684753.8
06/03/1992,0.4333,895520480.5
06/04/1992,0.24,870663936.2
06/04/1992,0.2936,967234014.5
06/05/1992,0.32,1010077162
06/05/1992,0.3276,953345184.5
06/06/1992,0.24,942966493.5
06/06/1992,0.2821,950313360.6
06/07/1992,0.13,877879300.8
06/07/1992,0.1359,962406546.3
06/08/1992,0.1,873440392.9
06/08/1992,0.1405,1002309341
06/09/1992,0.01,940925170
06/09/1992,0.0588,987319236.4
06/10/1992,0.11,1005301014
06/10/1992,0.1154,908758228.3
06/11/1992,0.04,903873900.2
06/11/1992,0.0943,875169974.4
06/12/1992,0.22,927790816.8
06/12/1992,0.2833,975193099.8
06/01/1993,0.37,920701822.3
06/01/1993,0.384,953972238.9
06/02/1993,0.39,928966796.4
06/02/1993,0.3967,1003494193
06/03/1993,0.36,916205526.2
06/03/1993,0.4208,954590142.9
06/04/1993,0.28,963271232.3
06/04/1993,0.3155,950612973
06/05/1993,0.26,892994759.5
06/05/1993,0.3438,957324485.8
06/06/1993,0.24,1022954890
06/06/1993,0.293,879162793.6
06/07/1993,0.28,936429745.1
06/07/1993,0.2336,1017328702
06/08/1993,0.13,951119432.5
06/08/1993,0.2118,886915464
06/09/1993,0.11,961361511.2
06/09/1993,0.1692,1011709144
06/10/1993,0.24,962840989.2
06/10/1993,0.2442,911857611.7
06/11/1993,0.07,938551924.5
06/11/1993,0.092,1037274650
06/12/1993,0.19,978360377.8
06/12/1993,0.3188,905786312.9
06/01/1994,0.3,888942286.8
06/01/1994,0.2902,1026955080
06/02/1994,0.04,933475536.8
06/02/1994,0.0791,1007276758
06/03/1994,0.26,921812284.8
06/03/1994,0.3568,990602923.1
06/04/1994,0.41,954786664.8
06/04/1994,0.3568,895066871
06/05/1994,0.29,945428907.3
06/05/1994,0.3819,992045737.4
06/06/1994,0.42,1041843940
06/06/1994,0.387,956757835.6
06/07/1994,0.32,910516327.9
06/07/1994,0.3155,1031481576
06/08/1994,0.23,909084250.6
06/08/1994,0.3119,1043533571
06/09/1994,0.32,967353635.5
06/09/1994,0.33,960923957.3
06/10/1994,0.42,1005365448
06/10/1994,0.4273,922983225.8
06/11/1994,0.46,1012609622
06/11/1994,0.453,998665066.7
06/12/1994,0.36,989034558.1
06/12/1994,0.4009,1025613005
06/01/1995,0.5,1049144979
06/01/1995,0.5487,961828959.6
06/02/1995,0.77,922098752.8
06/02/1995,0.6895,980710820.9
06/03/1995,0.45,1075379248
06/03/1995,0.4637,927396190.6
06/04/1995,0.47,1048939938
06/04/1995,0.4097,927261187.4
06/05/1995,0.29,1028407500
06/05/1995,0.3537,913118837
06/06/1995,0.45,925346059.5
06/06/1995,0.4657,970133770
06/07/1995,0.49,1040248415
06/07/1995,0.4295,1073422169
06/08/1995,0.48,1006474366
06/08/1995,0.5056,1067864639
06/09/1995,0.34,1050603604
06/09/1995,0.3865,955271153.5
06/10/1995,0.49,1015841174
06/10/1995,0.4376,1007751499
06/11/1995,0.45,1073355198
06/11/1995,0.455,989592226.8
06/12/1995,0.3,992716596.3
06/12/1995,0.3477,1047936358
06/01/1996,0.27,1048527360
06/01/1996,0.2625,1008775325
06/02/1996,0.5,1020855084
06/02/1996,0.4562,1058773515
06/03/1996,0.34,1017752440
06/03/1996,0.3242,994040056.1
06/04/1996,0.38,1085727161
06/04/1996,0.2725,940308970.5
06/05/1996,0.3,1058272634
06/05/1996,0.3908,948574384.9
06/06/1996,0.27,1009451714
06/06/1996,0.3547,1031677097
06/07/1996,0.37,1022636414
06/07/1996,0.3238,985170333.3
06/08/1996,0.49,1027512318
06/08/1996,0.3206,979312470
06/09/1996,0.27,961283195.7
06/09/1996,0.2696,1011712167
06/10/1996,0.2,933488824.6
06/10/1996,0.2276,1031940696
06/11/1996,0.42,1005766450
06/11/1996,0.2816,964239269.8
06/12/1996,0.41,1052924298
06/12/1996,0.3893,992425972.7
06/01/1997,0.33,1078855876
06/01/1997,0.3746,1051178045
06/02/1997,0.37,950173096.2
06/02/1997,0.4288,950786564
06/03/1997,0.52,953736780.5
06/03/1997,0.4617,1029332615
06/04/1997,0.38,945970171.4
06/04/1997,0.4551,994484999.5
06/05/1997,0.39,1026688869
06/05/1997,0.4235,1075153043
06/06/1997,0.55,1045330390
06/06/1997,0.5308,1036185030
06/07/1997,0.35,959769180.4
06/07/1997,0.5101,1000406486
06/08/1997,0.43,970551882.5
06/08/1997,0.5491,1017963477
06/09/1997,0.56,969154187.1
06/09/1997,0.625,1022461007
06/10/1997,0.64,1029050889
06/10/1997,0.6487,946244194.5
06/11/1997,0.66,993569144.9
06/11/1997,0.5865,1028985697
06/12/1997,0.6,974474029.3
06/12/1997,0.6302,1061613155
06/01/1998,0.61,1082419327
06/01/1998,0.6042,1067856784
06/02/1998,0.9,995431868.7
06/02/1998,0.866,1026207989
06/03/1998,0.63,1066927115
06/03/1998,0.6396,944942207.9
06/04/1998,0.64,1046956219
06/04/1998,0.7358,998719276.4
06/05/1998,0.71,934133289.3
06/05/1998,0.6679,1016346746
06/06/1998,0.78,1060092119
06/06/1998,0.6657,1000450481
06/07/1998,0.71,940234163.9
06/07/1998,0.7358,1016204362
06/08/1998,0.68,1067539296
06/08/1998,0.6816,1038486860
06/09/1998,0.45,943331467.3
06/09/1998,0.5271,1088978168
06/10/1998,0.47,1051462548
06/10/1998,0.4965,1023777249
06/11/1998,0.5,965812085.8
06/11/1998,0.4132,1020051554
06/12/1998,0.56,1083156183
06/12/1998,0.5796,951533400.5
06/01/1999,0.48,1105586347
06/01/1999,0.5007,964965400.2
06/02/1999,0.66,1067305133
06/02/1999,0.6733,1109092177
06/03/1999,0.34,1104330964
06/03/1999,0.3702,972803522.5
06/04/1999,0.34,1053499795
06/04/1999,0.459,955490826.6
06/05/1999,0.33,1038284790
06/05/1999,0.4086,1020373005
06/06/1999,0.37,1085339830
06/06/1999,0.4203,997156004
06/07/1999,0.41,1106424684
06/07/1999,0.4029,997445566.6
06/08/1999,0.34,1126187372
06/08/1999,0.3695,959554855.3
06/09/1999,0.43,995294255.4
06/09/1999,0.3976,1083589598
06/10/1999,0.43,1106958975
06/10/1999,0.3773,1090000739
06/11/1999,0.42,1015448480
06/11/1999,0.3688,1105551151
06/12/1999,0.46,1060414348
06/12/1999,0.5779,997944490.8
06/01/2000,0.26,1119351303
06/01/2000,0.3467,1035099644
06/02/2000,0.58,1051573447
06/02/2000,0.5439,1046315085
06/03/2000,0.6,1001504609
06/03/2000,0.5561,1149436469
06/04/2000,0.59,1076341363
06/04/2000,0.6311,1113344505
06/05/2000,0.4,1071730003
06/05/2000,0.4657,1023901842
06/06/2000,0.44,1033688385
06/06/2000,0.4076,1047442568
06/07/2000,0.42,988226504.1
06/07/2000,0.3919,992541727.5
06/08/2000,0.43,1161065328
06/08/2000,0.4557,1011784355
06/09/2000,0.42,1055772434
06/09/2000,0.4384,1053518345
06/10/2000,0.3,1004176605
06/10/2000,0.3027,1005120243
06/11/2000,0.34,1026647707
06/11/2000,0.2557,1111087088
06/12/2000,0.3,1015418295
06/12/2000,0.3192,1137114665
06/01/2001,0.44,1014838166
06/01/2001,0.472,1099648951
06/02/2001,0.46,1109063888
06/02/2001,0.3946,1105321817
06/03/2001,0.58,999236947.4
06/03/2001,0.6293,1159503168
06/04/2001,0.52,1126035411
06/04/2001,0.5666,1000533128
06/05/2001,0.59,1040675742
06/05/2001,0.5997,1032106790
06/06/2001,0.55,1033571821
06/06/2001,0.5373,1117130225
06/07/2001,0.61,1125360128
06/07/2001,0.5586,1139878555
06/08/2001,0.49,1122005225
06/08/2001,0.6032,1070598173
06/09/2001,0.56,1094863413
06/09/2001,0.505,1113395155
06/10/2001,0.52,1014743343
06/10/2001,0.5006,1080266050
06/11/2001,0.7,1123814130
06/11/2001,0.688,1039199282
06/12/2001,0.55,1101425015
06/12/2001,0.5128,1047971756
06/01/2002,0.75,1200683362
06/01/2002,0.6962,1159304910
06/02/2002,0.76,1205362259
06/02/2002,0.7846,1087286763
06/03/2002,0.91,1149472162
06/03/2002,0.7887,1146302255
06/04/2002,0.58,1169651845
06/04/2002,0.5725,1238221960
06/05/2002,0.65,1149011966
06/05/2002,0.5656,1083272554
06/06/2002,0.54,1147613241
06/06/2002,0.589,1103988914
06/07/2002,0.62,1096596318
06/07/2002,0.6229,1089466151
06/08/2002,0.55,1073455029
06/08/2002,0.5359,1131406694
06/09/2002,0.65,1106293010
06/09/2002,0.5661,1186015623
06/10/2002,0.57,1080781522
06/10/2002,0.4773,1163987346
06/11/2002,0.59,1056336855
06/11/2002,0.5918,1160384365
06/12/2002,0.43,1093410757
06/12/2002,0.4366,1097878119
06/01/2003,0.73,1190870227
06/01/2003,0.6907,1230243785
06/02/2003,0.55,1149058055
06/02/2003,0.5626,1285062252
06/03/2003,0.57,1105190500
06/03/2003,0.5702,1092726962
06/04/2003,0.55,1093683649
06/04/2003,0.5601,1271219908
06/05/2003,0.62,1133873441
06/05/2003,0.5954,1155565344
06/06/2003,0.49,1211430290
06/06/2003,0.5381,1226435892
06/07/2003,0.55,1094104261
06/07/2003,0.5408,1282483353
06/08/2003,0.66,1172124491
06/08/2003,0.6202,1234369435
06/09/2003,0.66,1236647369
06/09/2003,0.6412,1224537030
06/10/2003,0.75,1158716582
06/10/2003,0.7271,1273257562
06/11/2003,0.55,1191188238
06/11/2003,0.5784,1120204810
06/12/2003,0.75,1242012594
06/12/2003,0.7361,1095445220
06/01/2004,0.59,1308662570
06/01/2004,0.5979,1328431218
06/02/2004,0.71,1190049774
06/02/2004,0.7232,1218167782
06/03/2004,0.64,1227368245
06/03/2004,0.6964,1220332411
06/04/2004,0.62,1317348502
06/04/2004,0.594,1198622046
06/05/2004,0.42,1208962908
06/05/2004,0.4442,1333673214
06/06/2004,0.43,1162143737
06/06/2004,0.4707,1287396039
06/07/2004,0.26,1161524884
06/07/2004,0.4806,1169523469
06/08/2004,0.45,1155107895
06/08/2004,0.5141,1205825261
06/09/2004,0.53,1160077661
06/09/2004,0.5331,1211665847
06/10/2004,0.66,1241661092
06/10/2004,0.6177,1192071917
06/11/2004,0.72,1264738175
06/11/2004,0.7601,1279386746
06/12/2004,0.52,1195683661
06/12/2004,0.5081,1172464285
06/01/2005,0.72,1220480195
06/01/2005,0.6223,1254500141
06/02/2005,0.58,1238417786
06/02/2005,0.5143,1313130016
06/03/2005,0.69,1182630322
06/03/2005,0.6918,1313054307
06/04/2005,0.69,1219882849
06/04/2005,0.7314,1310805829
06/05/2005,0.65,1238382146
06/05/2005,0.6573,1285844775
06/06/2005,0.67,1250792074
06/06/2005,0.6722,1338653532
06/07/2005,0.66,1181107346
06/07/2005,0.6572,1320944500
06/08/2005,0.63,1373009049
06/08/2005,0.6247,1196494607
06/09/2005,0.78,1176804744
06/09/2005,0.6867,1195109870
06/10/2005,0.8,1351723239
06/10/2005,0.693,1304777396
06/11/2005,0.76,1214547728
06/11/2005,0.728,1254785755
06/12/2005,0.68,1295214090
06/12/2005,0.6235,1343461693
06/01/2006,0.57,1261073489
06/01/2006,0.4567,1390651855
06/02/2006,0.7,1208548004
06/02/2006,0.6221,1230736087
06/03/2006,0.63,1278396518
06/03/2006,0.5931,1387728293
06/04/2006,0.5,1281645993
06/04/2006,0.5177,1367777094
06/05/2006,0.47,1394116214
06/05/2006,0.5499,1370475263
06/06/2006,0.64,1319265683
06/06/2006,0.6399,1315927580
06/07/2006,0.54,1379091389
06/07/2006,0.6218,1353992824
06/08/2006,0.72,1292945383
06/08/2006,0.6231,1189291175
06/09/2006,0.64,1274873880
06/09/2006,0.6337,1223318526
06/10/2006,0.69,1351724611
06/10/2006,0.6774,1332791350
06/11/2006,0.72,1209567943
06/11/2006,0.6449,1369867886
06/12/2006,0.77,1204971181
06/12/2006,0.7692,1305084079
06/01/2007,0.96,1229680028
06/01/2007,0.8839,1281697186
06/02/2007,0.7,1278474098
06/02/2007,0.6609,1334867459
06/03/2007,0.7,1344324797
06/03/2007,0.6668,1383400386
06/04/2007,0.76,1365508837
06/04/2007,0.7336,1385625585
06/05/2007,0.67,1300053120
06/05/2007,0.609,1270095529
06/06/2007,0.58,1370182197
06/06/2007,0.5374,1407609808
06/07/2007,0.62,1362411257
06/07/2007,0.5286,1256358534
06/08/2007,0.6,1344567055
06/08/2007,0.5509,1291006309
06/09/2007,0.64,1398046300
06/09/2007,0.5775,1234918682
06/10/2007,0.6,1356014088
06/10/2007,0.567,1398763780
06/11/2007,0.57,1278610335
06/11/2007,0.5172,1358747523
06/12/2007,0.5,1289111824
06/12/2007,0.4872,1425959182
06/01/2008,0.24,1236213127
06/01/2008,0.2746,1217170976
06/02/2008,0.36,1272595699
06/02/2008,0.3774,1317524914
06/03/2008,0.73,1319274047
06/03/2008,0.7625,1214577001
06/04/2008,0.53,1343502802
06/04/2008,0.4827,1388305437
06/05/2008,0.51,1354802319
06/05/2008,0.5011,1429783898
06/06/2008,0.48,1226232612
06/06/2008,0.5314,1237681765
06/07/2008,0.6,1361908996
06/07/2008,0.5796,1285523026
06/08/2008,0.44,1298241224
06/08/2008,0.5594,1325094877
06/09/2008,0.65,1429042433
06/09/2008,0.5318,1312155910
06/10/2008,0.67,1223473162
06/10/2008,0.669,1258244981
06/11/2008,0.66,1307227023
06/11/2008,0.6703,1369917328
06/12/2008,0.54,1309820624
06/12/2008,0.5635,1425886251
06/01/2009,0.62,1371921020
06/01/2009,0.5955,1460360910
06/02/2009,0.53,1321409900
06/02/2009,0.5679,1362118557
06/03/2009,0.53,1263415039
06/03/2009,0.5794,1368981370
06/04/2009,0.61,1428698000
06/04/2009,0.6539,1433933004
06/05/2009,0.65,1384396619
06/05/2009,0.5868,1424327944
06/06/2009,0.65,1364123993
06/06/2009,0.6741,1377553989
06/07/2009,0.72,1460812103
06/07/2009,0.6439,1374760731
06/08/2009,0.66,1370966056
06/08/2009,0.6998,1417655657
06/09/2009,0.7,1273192425
06/09/2009,0.7083,1260623937
06/10/2009,0.64,1455380699
06/10/2009,0.6418,1418243833
06/11/2009,0.77,1433148475
06/11/2009,0.6716,1460113907
06/12/2009,0.65,1334796683
06/12/2009,0.6176,1310976220
06/01/2010,0.73,1324987887
06/01/2010,0.6958,1433015811
06/02/2010,0.78,1338658500
06/02/2010,0.708,1542677706
06/03/2010,0.92,1540060559
06/03/2010,0.847,1351799295
06/04/2010,0.87,1438907713
06/04/2010,0.8287,1315727728
06/05/2010,0.75,1352387895
06/05/2010,0.7582,1548096374
06/06/2010,0.64,1536338958
06/06/2010,0.7339,1368267228
06/07/2010,0.62,1531209865
06/07/2010,0.7287,1371923791
06/08/2010,0.65,1345223515
06/08/2010,0.6595,1322710216
06/09/2010,0.61,1515203096
06/09/2010,0.5724,1485549425
06/10/2010,0.71,1348690651
06/10/2010,0.6268,1463291740
06/11/2010,0.79,1432117494
06/11/2010,0.7682,1506085509
06/12/2010,0.49,1336578167
06/12/2010,0.4894,1460073448
